schemaVersion,runId,time,agent,position,x,y,target,action,actionSource,pathLength,stepDistance,totalDisplacement,moveUsePosition,moveX,moveY,clearTarget,clearUseTarget,clearX,clearY,clearRequestTarget,moveRequestTarget,moveCount,clearCount,restCount,otherActionCount,targetChangeCount,samePositionStreak,maxSamePositionStreak,possibleStuck,stuckStatus,failedMoveStreak,confirmedStuckEvents,clearModuleCalls,clearNullResults,clearActionResults,clearMoveResults,clearRestResults,moveModuleCalls,moveNullResults,moveActionResults,moveRestResults,fallbackRestCount,clearCalcUs,moveCalcUs
"URF_POLICE_OBS_V2","20260912-212916",1,2101783710,8572,529423.0,918034.0,56830,"MOVE","MOVE_MODULE",9,0.0,0.0,false,0,0,,false,0,0,56830,56830,1,0,0,0,1,0,0,false,"MOVE_PENDING",0,0,1,1,0,0,0,1,0,1,0,0,12.654,17.713
"URF_POLICE_OBS_V2","20260912-212916",2,2101783710,8572,527695.0,904277.0,56830,"MOVE","MOVE_MODULE",9,13865.101261801155,13865.101261801155,false,0,0,,false,0,0,56830,56830,2,0,0,0,1,1,1,false,"MOVE_PENDING",0,0,2,2,0,0,0,2,0,2,0,0,11.161,52.508
"URF_POLICE_OBS_V2","20260912-212916",3,2101783710,8572,527778.0,903572.0,56830,"MOVE","MOVE_MODULE",9,709.8690019996648,14574.97026380082,false,0,0,,false,0,0,56830,56830,3,0,0,0,1,2,2,false,"MOVE_PENDING",0,0,3,3,0,0,0,3,0,3,0,0,8.165,10.57
"URF_POLICE_OBS_V2","20260912-212916",4,2101783710,8572,512288.0,873312.0,56830,"MOVE","MOVE_MODULE",9,33994.230392818135,48569.20065661895,false,0,0,,false,0,0,56830,56830,4,0,0,0,1,3,3,false,"MOVE_PENDING",0,0,4,4,0,0,0,4,0,4,0,0,31.809,49.162
"URF_POLICE_OBS_V2","20260912-212916",5,2101783710,17770,527817.0,852706.0,56830,"MOVE","MOVE_MODULE",6,25802.268834348655,74371.4694909676,false,0,0,,false,0,0,56830,56830,5,0,0,0,1,0,3,false,"MOVE_PENDING",0,0,5,5,0,0,0,5,0,5,0,0,10.259,7.434
"URF_POLICE_OBS_V2","20260912-212916",6,2101783710,17779,561720.0,838293.0,56830,"MOVE","MOVE_MODULE",4,36839.48938299769,111210.9588739653,false,0,0,,false,0,0,56830,56830,6,0,0,0,1,0,3,false,"MOVE_PENDING",0,0,6,6,0,0,0,6,0,6,0,0,11.332,5.881
"URF_POLICE_OBS_V2","20260912-212916",7,2101783710,8392,572707.0,817614.0,56830,"CLEAR","CLEAR_MODULE",0,23416.558457638475,134627.51733160377,false,0,0,2140742020,true,0,0,56830,56830,6,1,0,0,1,0,3,false,"CLEARING",0,0,7,6,1,0,0,6,0,6,0,0,92.192,5.881
"URF_POLICE_OBS_V2","20260912-212916",8,2101783710,8392,572707.0,817614.0,56830,"MOVE","MOVE_MODULE",2,0.0,134627.51733160377,false,0,0,,false,0,0,56830,56830,7,1,0,0,1,1,3,false,"MOVE_PENDING",0,0,8,7,1,0,0,7,0,7,0,0,9.177,2.434
"URF_POLICE_OBS_V2","20260912-212916",9,2101783710,56830,576689.0,814594.0,43167,"MOVE","MOVE_MODULE",52,4997.6718579754715,139625.18918957925,false,0,0,,false,0,0,43167,43167,8,1,0,0,2,0,3,false,"MOVE_PENDING",0,0,9,8,1,0,0,8,0,8,0,0,5.841,351.878
"URF_POLICE_OBS_V2","20260912-212916",10,2101783710,17779,573337.0,833989.0,43167,"MOVE","MOVE_MODULE",48,19682.52852150861,159307.71771108787,false,0,0,,false,0,0,43167,43167,9,1,0,0,2,0,3,false,"MOVE_PENDING",0,0,10,9,1,0,0,9,0,9,0,0,8.686,395.629
