schemaVersion,runId,time,agent,position,x,y,target,action,actionSource,pathLength,stepDistance,totalDisplacement,moveUsePosition,moveX,moveY,clearTarget,clearUseTarget,clearX,clearY,clearRequestTarget,moveRequestTarget,moveCount,clearCount,restCount,otherActionCount,targetChangeCount,samePositionStreak,maxSamePositionStreak,possibleStuck,stuckStatus,failedMoveStreak,confirmedStuckEvents,clearModuleCalls,clearNullResults,clearActionResults,clearMoveResults,clearRestResults,moveModuleCalls,moveNullResults,moveActionResults,moveRestResults,fallbackRestCount,clearCalcUs,moveCalcUs
"URF_POLICE_OBS_V2","20260912-173002",1,1790301495,44232,1562527.0,410414.0,44689,"MOVE","MOVE_MODULE",27,0.0,0.0,false,0,0,,false,0,0,44689,44689,1,0,0,0,1,0,0,false,"MOVE_PENDING",0,0,1,1,0,0,0,1,0,1,0,0,3.206,2264.154
"URF_POLICE_OBS_V2","20260912-173002",2,1790301495,44232,1562527.0,410414.0,44689,"CLEAR","CLEAR_MODULE",0,0.0,0.0,false,0,0,2146958003,true,0,0,44689,44689,1,1,0,0,1,1,1,false,"CLEARING",1,0,2,1,1,0,0,1,0,1,0,0,60.113,2264.154
"URF_POLICE_OBS_V2","20260912-173002",3,1790301495,44232,1562527.0,410414.0,44689,"CLEAR","CLEAR_MODULE",0,0.0,0.0,false,0,0,2146958003,true,0,0,44689,44689,1,2,0,0,1,2,2,false,"CLEARING",0,0,3,1,2,0,0,1,0,1,0,0,89.137,2264.154
"URF_POLICE_OBS_V2","20260912-173002",4,1790301495,44232,1562527.0,410414.0,44689,"CLEAR","CLEAR_MODULE",0,0.0,0.0,false,0,0,2146958003,true,0,0,44689,44689,1,3,0,0,1,3,3,false,"CLEARING",0,0,4,1,3,0,0,1,0,1,0,0,96.781,2264.154
"URF_POLICE_OBS_V2","20260912-173002",5,1790301495,44232,1562527.0,410414.0,44689,"CLEAR","CLEAR_MODULE",0,0.0,0.0,false,0,0,2146958003,true,0,0,44689,44689,1,4,0,0,1,4,4,false,"CLEARING",0,0,5,1,4,0,0,1,0,1,0,0,864.446,2264.154
"URF_POLICE_OBS_V2","20260912-173002",6,1790301495,44232,1562527.0,410414.0,44689,"MOVE","MOVE_MODULE",27,0.0,0.0,false,0,0,,false,0,0,44689,44689,2,4,0,0,1,5,5,false,"MOVE_PENDING",0,0,6,2,4,0,0,2,0,2,0,0,6.282,282.949
"URF_POLICE_OBS_V2","20260912-173002",7,1790301495,39313,1539075.0,377670.0,44689,"MOVE","MOVE_MODULE",26,40276.11997201319,40276.11997201319,false,0,0,,false,0,0,44689,44689,3,4,0,0,1,0,5,false,"MOVE_PENDING",0,0,7,3,4,0,0,3,0,3,0,0,13.956,764.721
"URF_POLICE_OBS_V2","20260912-173002",8,1790301495,41065,1534703.0,375194.0,44689,"CLEAR","CLEAR_MODULE",0,5024.436286788798,45300.55625880199,false,0,0,2146957941,true,0,0,44689,44689,3,5,0,0,1,0,5,false,"CLEARING",0,0,8,3,5,0,0,3,0,3,0,0,98.083,764.721
"URF_POLICE_OBS_V2","20260912-173002",9,1790301495,41065,1534703.0,375194.0,44689,"MOVE","MOVE_MODULE",25,0.0,45300.55625880199,false,0,0,,false,0,0,44689,44689,4,5,0,0,1,1,5,false,"MOVE_PENDING",0,0,9,4,5,0,0,4,0,4,0,0,4.659,215.493
"URF_POLICE_OBS_V2","20260912-173002",10,1790301495,41065,1534101.0,375725.0,44689,"MOVE","MOVE_MODULE",25,802.7234891293515,46103.27974793134,false,0,0,,false,0,0,44689,44689,5,5,0,0,1,2,5,false,"MOVE_PENDING",0,0,10,5,5,0,0,5,0,5,0,0,4.568,211.937
"URF_POLICE_OBS_V2","20260912-173002",11,1790301495,41065,1534157.0,375827.0,44689,"MOVE","MOVE_MODULE",25,116.36150566231085,46219.64125359365,false,0,0,,false,0,0,44689,44689,6,5,0,0,1,3,5,false,"MOVE_PENDING",1,0,11,6,5,0,0,6,0,6,0,0,6.171,749.732
"URF_POLICE_OBS_V2","20260912-173002",12,1790301495,41065,1534120.0,375754.0,44689,"MOVE","MOVE_MODULE",25,81.8413098624405,46301.482563456084,false,0,0,,false,0,0,44689,44689,7,5,0,0,1,4,5,true,"POSSIBLE_STUCK",2,0,12,7,5,0,0,7,0,7,0,0,9.267,800.346
"URF_POLICE_OBS_V2","20260912-173002",13,1790301495,41065,1534147.0,375805.0,44689,"MOVE","MOVE_MODULE",25,57.706152185014034,46359.188715641096,false,0,0,,false,0,0,44689,44689,8,5,0,0,1,5,5,true,"POSSIBLE_STUCK",3,0,13,8,5,0,0,8,0,8,0,0,33.993,706.461
"URF_POLICE_OBS_V2","20260912-173002",14,1790301495,41065,1534129.0,375771.0,44689,"MOVE","MOVE_MODULE",25,38.47076812334269,46397.65948376444,false,0,0,,false,0,0,44689,44689,9,5,0,0,1,6,6,true,"CONFIRMED_STUCK",4,1,14,9,5,0,0,9,0,9,0,0,19.176,309.138
"URF_POLICE_OBS_V2","20260912-173002",15,1790301495,41065,1534137.0,375787.0,44689,"MOVE","MOVE_MODULE",25,17.88854381999832,46415.54802758444,false,0,0,,false,0,0,44689,44689,10,5,0,0,1,7,7,true,"CONFIRMED_STUCK",5,1,15,10,5,0,0,10,0,10,0,0,14.417,715.247
"URF_POLICE_OBS_V2","20260912-173002",16,1790301495,41065,1534138.0,375787.0,44689,"MOVE","MOVE_MODULE",25,1.0,46416.54802758444,false,0,0,,false,0,0,44689,44689,11,5,0,0,1,8,8,true,"CONFIRMED_STUCK",6,1,16,11,5,0,0,11,0,11,0,0,19.737,783.064
"URF_POLICE_OBS_V2","20260912-173002",17,1790301495,41065,1534138.0,375787.0,44689,"MOVE","MOVE_MODULE",25,0.0,46416.54802758444,false,0,0,,false,0,0,44689,44689,12,5,0,0,1,9,9,true,"CONFIRMED_STUCK",7,1,17,12,5,0,0,12,0,12,0,0,5.24,574.655
"URF_POLICE_OBS_V2","20260912-173002",18,1790301495,41065,1534212.0,375934.0,44689,"MOVE","MOVE_MODULE",25,164.57521077003062,46581.12323835447,false,0,0,,false,0,0,44689,44689,13,5,0,0,1,10,10,true,"CONFIRMED_STUCK",8,1,18,13,5,0,0,13,0,13,0,0,13.014,602.116
"URF_POLICE_OBS_V2","20260912-173002",19,1790301495,41065,1534219.0,375948.0,44689,"MOVE","MOVE_MODULE",25,15.652475842498529,46596.77571419697,false,0,0,,false,0,0,44689,44689,14,5,0,0,1,11,11,true,"CONFIRMED_STUCK",9,1,19,14,5,0,0,14,0,14,0,0,4.799,626.251
"URF_POLICE_OBS_V2","20260912-173002",20,1790301495,41065,1534212.0,375936.0,44689,"MOVE","MOVE_MODULE",25,13.892443989449804,46610.66815818642,false,0,0,,false,0,0,44689,44689,15,5,0,0,1,12,12,true,"CONFIRMED_STUCK",10,1,20,15,5,0,0,15,0,15,0,0,11.201,499.093
"URF_POLICE_OBS_V2","20260912-173002",21,1790301495,41065,1534217.0,375945.0,44689,"MOVE","MOVE_MODULE",25,10.295630140987,46620.963788327404,false,0,0,,false,0,0,44689,44689,16,5,0,0,1,13,13,true,"CONFIRMED_STUCK",11,1,21,16,5,0,0,16,0,16,0,0,5.3,284.532
"URF_POLICE_OBS_V2","20260912-173002",22,1790301495,41065,1534217.0,375944.0,44689,"MOVE","MOVE_MODULE",25,1.0,46621.963788327404,false,0,0,,false,0,0,44689,44689,17,5,0,0,1,14,14,true,"CONFIRMED_STUCK",12,1,22,17,5,0,0,17,0,17,0,0,5.741,743.35
"URF_POLICE_OBS_V2","20260912-173002",23,1790301495,41065,1534216.0,375942.0,44689,"MOVE","MOVE_MODULE",25,2.23606797749979,46624.199856304906,false,0,0,,false,0,0,44689,44689,18,5,0,0,1,15,15,true,"CONFIRMED_STUCK",13,1,23,18,5,0,0,18,0,18,0,0,10.45,885.376
"URF_POLICE_OBS_V2","20260912-173002",24,1790301495,41065,1534218.0,375947.0,44689,"MOVE","MOVE_MODULE",25,5.385164807134504,46629.58502111204,false,0,0,,false,0,0,44689,44689,19,5,0,0,1,16,16,true,"CONFIRMED_STUCK",14,1,24,19,5,0,0,19,0,19,0,0,3.737,672.087
"URF_POLICE_OBS_V2","20260912-173002",25,1790301495,41065,1534214.0,375941.0,44689,"MOVE","MOVE_MODULE",25,7.211102550927978,46636.79612366297,false,0,0,,false,0,0,44689,44689,20,5,0,0,1,17,17,true,"CONFIRMED_STUCK",15,1,25,20,5,0,0,20,0,20,0,0,6.743,932.744
"URF_POLICE_OBS_V2","20260912-173002",26,1790301495,41065,1534216.0,375942.0,44689,"MOVE","MOVE_MODULE",25,2.23606797749979,46639.03219164047,false,0,0,,false,0,0,44689,44689,21,5,0,0,1,18,18,true,"CONFIRMED_STUCK",16,1,26,21,5,0,0,21,0,21,0,0,4.719,279.543
"URF_POLICE_OBS_V2","20260912-173002",27,1790301495,41065,1534215.0,375941.0,44689,"MOVE","MOVE_MODULE",25,1.4142135623730951,46640.44640520284,false,0,0,,false,0,0,44689,44689,22,5,0,0,1,19,19,true,"CONFIRMED_STUCK",17,1,27,22,5,0,0,22,0,22,0,0,5.801,814.684
"URF_POLICE_OBS_V2","20260912-173002",28,1790301495,41065,1534219.0,375946.0,44689,"MOVE","MOVE_MODULE",25,6.4031242374328485,46646.849529440275,false,0,0,,false,0,0,44689,44689,23,5,0,0,1,20,20,true,"CONFIRMED_STUCK",18,1,28,23,5,0,0,23,0,23,0,0,4.649,407.913
"URF_POLICE_OBS_V2","20260912-173002",29,1790301495,41065,1534214.0,375941.0,44689,"MOVE","MOVE_MODULE",25,7.0710678118654755,46653.92059725214,false,0,0,,false,0,0,44689,44689,24,5,0,0,1,21,21,true,"CONFIRMED_STUCK",19,1,29,24,5,0,0,24,0,24,0,0,11.171,574.364
"URF_POLICE_OBS_V2","20260912-173002",30,1790301495,41065,1534219.0,375946.0,44689,"MOVE","MOVE_MODULE",25,7.0710678118654755,46660.991665064,false,0,0,,false,0,0,44689,44689,25,5,0,0,1,22,22,true,"CONFIRMED_STUCK",20,1,30,25,5,0,0,25,0,25,0,0,12.854,862.713
"URF_POLICE_OBS_V2","20260912-173002",31,1790301495,41065,1534216.0,375941.0,41336,"MOVE","MOVE_MODULE",28,5.830951894845301,46666.822616958845,false,0,0,,false,0,0,41336,41336,26,5,0,0,2,23,23,true,"CONFIRMED_STUCK",21,1,31,26,5,0,0,26,0,26,0,0,10.9,1068.218
"URF_POLICE_OBS_V2","20260912-173002",32,1790301495,39313,1566475.0,406940.0,41336,"MOVE","MOVE_MODULE",27,44739.033091920974,91405.85570887983,false,0,0,,false,0,0,41336,41336,27,5,0,0,2,0,23,false,"MOVE_PENDING",0,1,32,27,5,0,0,27,0,27,0,0,10.961,538.887
