schemaVersion,runId,time,agent,position,x,y,target,action,actionSource,pathLength,stepDistance,totalDisplacement,moveUsePosition,moveX,moveY,clearTarget,clearUseTarget,clearX,clearY,clearRequestTarget,moveRequestTarget,moveCount,clearCount,restCount,otherActionCount,targetChangeCount,samePositionStreak,maxSamePositionStreak,possibleStuck,stuckStatus,failedMoveStreak,confirmedStuckEvents,clearModuleCalls,clearNullResults,clearActionResults,clearMoveResults,clearRestResults,moveModuleCalls,moveNullResults,moveActionResults,moveRestResults,fallbackRestCount,clearCalcUs,moveCalcUs
"URF_POLICE_OBS_V2","20260912-173002",1,904928696,40882,2147261.0,1281795.0,41336,"MOVE","MOVE_MODULE",43,0.0,0.0,false,0,0,,false,0,0,41336,41336,1,0,0,0,1,0,0,false,"MOVE_PENDING",0,0,1,1,0,0,0,1,0,1,0,0,4.98,909.09
"URF_POLICE_OBS_V2","20260912-173002",2,904928696,40882,2147261.0,1281795.0,41336,"MOVE","MOVE_MODULE",43,0.0,0.0,false,0,0,,false,0,0,41336,41336,2,0,0,0,1,1,1,false,"MOVE_PENDING",1,0,2,2,0,0,0,2,0,2,0,0,17.313,839.029
"URF_POLICE_OBS_V2","20260912-173002",3,904928696,40882,2147261.0,1281795.0,41336,"MOVE","MOVE_MODULE",43,0.0,0.0,false,0,0,,false,0,0,41336,41336,3,0,0,0,1,2,2,true,"POSSIBLE_STUCK",2,0,3,3,0,0,0,3,0,3,0,0,20.198,536.042
"URF_POLICE_OBS_V2","20260912-173002",4,904928696,39925,2130542.0,1300752.0,41336,"MOVE","MOVE_MODULE",38,25276.329045175844,25276.329045175844,false,0,0,,false,0,0,41336,41336,4,0,0,0,1,0,2,false,"MOVE_PENDING",0,0,4,4,0,0,0,4,0,4,0,0,15.96,482.914
"URF_POLICE_OBS_V2","20260912-173002",5,904928696,39925,2088719.0,1309434.0,41336,"MOVE","MOVE_MODULE",38,42714.63979714683,67990.96884232268,false,0,0,,false,0,0,41336,41336,5,0,0,0,1,1,2,false,"MOVE_PENDING",0,0,5,5,0,0,0,5,0,5,0,0,3.557,165.038
"URF_POLICE_OBS_V2","20260912-173002",6,904928696,39924,2047070.0,1318913.0,41336,"MOVE","MOVE_MODULE",36,42714.05672609428,110705.02556841695,false,0,0,,false,0,0,41336,41336,6,0,0,0,1,0,2,false,"MOVE_PENDING",0,0,6,6,0,0,0,6,0,6,0,0,16.981,231.392
"URF_POLICE_OBS_V2","20260912-173002",7,904928696,39959,2007291.0,1334003.0,41336,"MOVE","MOVE_MODULE",30,42544.99901280995,153250.0245812269,false,0,0,,false,0,0,41336,41336,7,0,0,0,1,0,2,false,"MOVE_PENDING",0,0,7,7,0,0,0,7,0,7,0,0,3.095,249.617
"URF_POLICE_OBS_V2","20260912-173002",8,904928696,39959,1967932.0,1350206.0,41336,"MOVE","MOVE_MODULE",30,42563.69450599889,195813.7190872258,false,0,0,,false,0,0,41336,41336,8,0,0,0,1,1,2,false,"MOVE_PENDING",0,0,8,8,0,0,0,8,0,8,0,0,13.485,178.965
"URF_POLICE_OBS_V2","20260912-173002",9,904928696,39958,1928216.0,1365939.0,41336,"MOVE","MOVE_MODULE",28,42718.707201880534,238532.4262891063,false,0,0,,false,0,0,41336,41336,9,0,0,0,1,0,2,false,"MOVE_PENDING",0,0,9,9,0,0,0,9,0,9,0,0,5.811,105.207
"URF_POLICE_OBS_V2","20260912-173002",10,904928696,39958,1888766.0,1382334.0,41336,"MOVE","MOVE_MODULE",28,42721.17185892728,281253.5981480336,false,0,0,,false,0,0,41336,41336,10,0,0,0,1,1,2,false,"MOVE_PENDING",0,0,10,10,0,0,0,10,0,10,0,0,6.171,118.502
"URF_POLICE_OBS_V2","20260912-173002",11,904928696,39275,1861814.0,1359989.0,41336,"MOVE","MOVE_MODULE",25,35010.131804950404,316263.729952984,false,0,0,,false,0,0,41336,41336,11,0,0,0,1,0,2,false,"MOVE_PENDING",0,0,11,11,0,0,0,11,0,11,0,0,4.629,239.719
"URF_POLICE_OBS_V2","20260912-173002",12,904928696,39275,1835993.0,1325955.0,41336,"MOVE","MOVE_MODULE",25,42720.45408232455,358984.18403530854,false,0,0,,false,0,0,41336,41336,12,0,0,0,1,1,2,false,"MOVE_PENDING",0,0,12,12,0,0,0,12,0,12,0,0,5.481,316.151
"URF_POLICE_OBS_V2","20260912-173002",13,904928696,39275,1810173.0,1291925.0,41336,"MOVE","MOVE_MODULE",25,42716.663025100635,401700.8470604092,false,0,0,,false,0,0,41336,41336,13,0,0,0,1,2,2,false,"MOVE_PENDING",0,0,13,13,0,0,0,13,0,13,0,0,18.264,242.533
"URF_POLICE_OBS_V2","20260912-173002",14,904928696,40194,1779302.0,1279635.0,41336,"MOVE","MOVE_MODULE",21,33227.43957935971,434928.2866397689,false,0,0,,false,0,0,41336,41336,14,0,0,0,1,0,2,false,"MOVE_PENDING",0,0,14,14,0,0,0,14,0,14,0,0,8.296,287.979
"URF_POLICE_OBS_V2","20260912-173002",15,904928696,40127,1742775.0,1292342.0,41336,"MOVE","MOVE_MODULE",17,38674.1461185635,473602.4327583324,false,0,0,,false,0,0,41336,41336,15,0,0,0,1,0,2,false,"MOVE_PENDING",0,0,15,15,0,0,0,15,0,15,0,0,7.214,91.23
"URF_POLICE_OBS_V2","20260912-173002",16,904928696,39528,1719547.0,1259337.0,41336,"MOVE","MOVE_MODULE",13,40359.2617499379,513961.6945082703,false,0,0,,false,0,0,41336,41336,16,0,0,0,1,0,2,false,"MOVE_PENDING",0,0,16,16,0,0,0,16,0,16,0,0,7.303,63.398
