schemaVersion,runId,time,agent,position,x,y,target,action,actionSource,pathLength,stepDistance,totalDisplacement,moveUsePosition,moveX,moveY,clearTarget,clearUseTarget,clearX,clearY,clearRequestTarget,moveRequestTarget,moveCount,clearCount,restCount,otherActionCount,targetChangeCount,samePositionStreak,maxSamePositionStreak,possibleStuck,stuckStatus,failedMoveStreak,confirmedStuckEvents,clearModuleCalls,clearNullResults,clearActionResults,clearMoveResults,clearRestResults,moveModuleCalls,moveNullResults,moveActionResults,moveRestResults,fallbackRestCount,clearCalcUs,moveCalcUs
"URF_POLICE_OBS_V2","20260912-173002",1,433821989,41233,1903611.0,590872.0,41336,"MOVE","MOVE_MODULE",31,0.0,0.0,false,0,0,,false,0,0,41336,41336,1,0,0,0,1,0,0,false,"MOVE_PENDING",0,0,1,1,0,0,0,1,0,1,0,0,2.174,876.639
"URF_POLICE_OBS_V2","20260912-173002",2,433821989,41233,1903611.0,590872.0,41336,"MOVE","MOVE_MODULE",31,0.0,0.0,false,0,0,,false,0,0,41336,41336,2,0,0,0,1,1,1,false,"MOVE_PENDING",1,0,2,2,0,0,0,2,0,2,0,0,14.327,933.075
"URF_POLICE_OBS_V2","20260912-173002",3,433821989,41233,1903611.0,590872.0,41336,"MOVE","MOVE_MODULE",31,0.0,0.0,false,0,0,,false,0,0,41336,41336,3,0,0,0,1,2,2,true,"POSSIBLE_STUCK",2,0,3,3,0,0,0,3,0,3,0,0,16.741,873.063
"URF_POLICE_OBS_V2","20260912-173002",4,433821989,40922,1914295.0,628870.0,41336,"MOVE","MOVE_MODULE",29,39471.456269056,39471.456269056,false,0,0,,false,0,0,41336,41336,4,0,0,0,1,0,2,false,"MOVE_PENDING",0,0,4,4,0,0,0,4,0,4,0,0,19.606,650.968
"URF_POLICE_OBS_V2","20260912-173002",5,433821989,39491,1929210.0,669177.0,41336,"MOVE","MOVE_MODULE",26,42978.03478522488,82449.49105428088,false,0,0,,false,0,0,41336,41336,5,0,0,0,1,0,2,false,"MOVE_PENDING",0,0,5,5,0,0,0,5,0,5,0,0,14.016,361.476
"URF_POLICE_OBS_V2","20260912-173002",6,433821989,39491,1943358.0,709775.0,41336,"MOVE","MOVE_MODULE",26,42992.598293194606,125442.08934747548,false,0,0,,false,0,0,41336,41336,6,0,0,0,1,1,2,false,"MOVE_PENDING",0,0,6,6,0,0,0,6,0,6,0,0,6.622,574.164
"URF_POLICE_OBS_V2","20260912-173002",7,433821989,39492,1957591.0,750344.0,41336,"MOVE","MOVE_MODULE",24,42993.27912592851,168435.368473404,false,0,0,,false,0,0,41336,41336,7,0,0,0,1,0,2,false,"MOVE_PENDING",0,0,7,7,0,0,0,7,0,7,0,0,12.394,481.039
"URF_POLICE_OBS_V2","20260912-173002",8,433821989,39140,1963021.0,786924.0,41336,"MOVE","MOVE_MODULE",21,36980.82340889667,205416.19188230066,false,0,0,,false,0,0,41336,41336,8,0,0,0,1,0,2,false,"MOVE_PENDING",0,0,8,8,0,0,0,8,0,8,0,0,6.151,299.28
"URF_POLICE_OBS_V2","20260912-173002",9,433821989,39146,1923431.0,802756.0,41336,"MOVE","MOVE_MODULE",19,42638.24954193125,248054.44142423192,false,0,0,,false,0,0,41336,41336,9,0,0,0,1,0,2,false,"MOVE_PENDING",0,0,9,9,0,0,0,9,0,9,0,0,8.706,243.776
"URF_POLICE_OBS_V2","20260912-173002",10,433821989,41111,1883433.0,818521.0,41336,"MOVE","MOVE_MODULE",18,42992.73460714031,291047.1760313722,false,0,0,,false,0,0,41336,41336,10,0,0,0,1,0,2,false,"MOVE_PENDING",0,0,10,10,0,0,0,10,0,10,0,0,18.124,109.875
