schemaVersion,runId,time,agent,position,x,y,target,action,actionSource,pathLength,stepDistance,totalDisplacement,moveUsePosition,moveX,moveY,clearTarget,clearUseTarget,clearX,clearY,clearRequestTarget,moveRequestTarget,moveCount,clearCount,restCount,otherActionCount,targetChangeCount,samePositionStreak,maxSamePositionStreak,possibleStuck,stuckStatus,failedMoveStreak,confirmedStuckEvents,clearModuleCalls,clearNullResults,clearActionResults,clearMoveResults,clearRestResults,moveModuleCalls,moveNullResults,moveActionResults,moveRestResults,fallbackRestCount,clearCalcUs,moveCalcUs
"URF_POLICE_OBS_V2","20260912-173002",1,709844643,39404,139742.0,1300063.0,44689,"MOVE","MOVE_MODULE",50,0.0,0.0,false,0,0,,false,0,0,44689,44689,1,0,0,0,1,0,0,false,"MOVE_PENDING",0,0,1,1,0,0,0,1,0,1,0,0,4.308,2236.592
"URF_POLICE_OBS_V2","20260912-173002",2,709844643,40754,140432.0,1300808.0,44689,"MOVE","MOVE_MODULE",49,1015.4432529688697,1015.4432529688697,false,0,0,,false,0,0,44689,44689,2,0,0,0,1,0,0,false,"MOVE_PENDING",0,0,2,2,0,0,0,2,0,2,0,0,14.968,775.941
"URF_POLICE_OBS_V2","20260912-173002",3,709844643,40754,140439.0,1300815.0,44689,"MOVE","MOVE_MODULE",49,9.899494936611665,1025.3427479054815,false,0,0,,false,0,0,44689,44689,3,0,0,0,1,1,1,false,"MOVE_PENDING",1,0,3,3,0,0,0,3,0,3,0,0,6.572,1910.493
"URF_POLICE_OBS_V2","20260912-173002",4,709844643,39406,170063.0,1332775.0,44689,"MOVE","MOVE_MODULE",45,43577.78076038292,44603.1235082884,false,0,0,,false,0,0,44689,44689,4,0,0,0,1,0,1,false,"MOVE_PENDING",0,0,4,4,0,0,0,4,0,4,0,0,7.925,613.037
"URF_POLICE_OBS_V2","20260912-173002",5,709844643,39406,202560.0,1367370.0,44689,"MOVE","MOVE_MODULE",45,47464.39754173648,92067.52105002488,false,0,0,,false,0,0,44689,44689,5,0,0,0,1,1,1,false,"MOVE_PENDING",0,0,5,5,0,0,0,5,0,5,0,0,15.579,2235.621
"URF_POLICE_OBS_V2","20260912-173002",6,709844643,39465,243189.0,1354728.0,44689,"MOVE","MOVE_MODULE",41,42550.39136130243,134617.9124113273,false,0,0,,false,0,0,44689,44689,6,0,0,0,1,0,1,false,"MOVE_PENDING",0,0,6,6,0,0,0,6,0,6,0,0,18.876,1610.952
"URF_POLICE_OBS_V2","20260912-173002",7,709844643,39465,286221.0,1334701.0,44689,"MOVE","MOVE_MODULE",41,47464.02588276726,182081.93829409455,false,0,0,,false,0,0,44689,44689,7,0,0,0,1,1,1,false,"MOVE_PENDING",0,0,7,7,0,0,0,7,0,7,0,0,14.527,485.468
"URF_POLICE_OBS_V2","20260912-173002",8,709844643,39466,329242.0,1314649.0,44689,"MOVE","MOVE_MODULE",39,47464.60939479014,229546.5476888847,false,0,0,,false,0,0,44689,44689,8,0,0,0,1,0,1,false,"MOVE_PENDING",0,0,8,8,0,0,0,8,0,8,0,0,17.903,1792.862
"URF_POLICE_OBS_V2","20260912-173002",9,709844643,39534,364784.0,1294531.0,44689,"MOVE","MOVE_MODULE",35,40840.760130046554,270387.30781893124,false,0,0,,false,0,0,44689,44689,9,0,0,0,1,0,1,false,"MOVE_PENDING",0,0,9,9,0,0,0,9,0,9,0,0,8.777,591.085
"URF_POLICE_OBS_V2","20260912-173002",10,709844643,39535,335438.0,1260037.0,44689,"MOVE","MOVE_MODULE",33,45288.22972914707,315675.5375480783,false,0,0,,false,0,0,44689,44689,10,0,0,0,1,0,1,false,"MOVE_PENDING",0,0,10,10,0,0,0,10,0,10,0,0,14.508,990.341
"URF_POLICE_OBS_V2","20260912-173002",11,709844643,40094,304413.0,1224119.0,44689,"MOVE","MOVE_MODULE",31,47462.12541595667,363137.66296403494,false,0,0,,false,0,0,44689,44689,11,0,0,0,1,0,1,false,"MOVE_PENDING",0,0,11,11,0,0,0,11,0,11,0,0,7.173,291.766
"URF_POLICE_OBS_V2","20260912-173002",12,709844643,40094,273763.0,1188412.0,44689,"MOVE","MOVE_MODULE",31,47057.54295540727,410195.20591944223,false,0,0,,false,0,0,44689,44689,12,0,0,0,1,1,1,false,"MOVE_PENDING",0,0,12,12,0,0,0,12,0,12,0,0,16.2,554.527
"URF_POLICE_OBS_V2","20260912-173002",13,709844643,40094,243502.0,1151866.0,44689,"MOVE","MOVE_MODULE",31,47448.26906221132,457643.47498165356,false,0,0,,false,0,0,44689,44689,13,0,0,0,1,2,2,false,"MOVE_PENDING",0,0,13,13,0,0,0,13,0,13,0,0,6.031,231.794
