schemaVersion,runId,time,agent,position,x,y,target,action,actionSource,pathLength,stepDistance,totalDisplacement,moveUsePosition,moveX,moveY,clearTarget,clearUseTarget,clearX,clearY,clearRequestTarget,moveRequestTarget,moveCount,clearCount,restCount,otherActionCount,targetChangeCount,samePositionStreak,maxSamePositionStreak,possibleStuck,stuckStatus,failedMoveStreak,confirmedStuckEvents,clearModuleCalls,clearNullResults,clearActionResults,clearMoveResults,clearRestResults,moveModuleCalls,moveNullResults,moveActionResults,moveRestResults,fallbackRestCount,clearCalcUs,moveCalcUs
"URF_POLICE_OBS_V2","20260912-173002",1,929901060,43697,1538161.0,549896.0,41336,"MOVE","MOVE_MODULE",21,0.0,0.0,false,0,0,,false,0,0,41336,41336,1,0,0,0,1,0,0,false,"MOVE_PENDING",0,0,1,1,0,0,0,1,0,1,0,0,7.434,837.826
"URF_POLICE_OBS_V2","20260912-173002",2,929901060,43697,1538161.0,549896.0,41336,"CLEAR","CLEAR_MODULE",0,0.0,0.0,false,0,0,2146958342,true,0,0,41336,41336,1,1,0,0,1,1,1,false,"CLEARING",1,0,2,1,1,0,0,1,0,1,0,0,28991.513,837.826
"URF_POLICE_OBS_V2","20260912-173002",3,929901060,43697,1538161.0,549896.0,41336,"CLEAR","CLEAR_MODULE",0,0.0,0.0,false,0,0,2146958342,true,0,0,41336,41336,1,2,0,0,1,2,2,false,"CLEARING",0,0,3,1,2,0,0,1,0,1,0,0,104.355,837.826
"URF_POLICE_OBS_V2","20260912-173002",4,929901060,43697,1538161.0,549896.0,41336,"MOVE","MOVE_MODULE",21,0.0,0.0,false,0,0,,false,0,0,41336,41336,2,2,0,0,1,3,3,false,"MOVE_PENDING",0,0,4,2,2,0,0,2,0,2,0,0,6.361,415.136
"URF_POLICE_OBS_V2","20260912-173002",5,929901060,43697,1539915.0,551782.0,41336,"MOVE","MOVE_MODULE",21,2575.560521517598,2575.560521517598,false,0,0,,false,0,0,41336,41336,3,2,0,0,1,4,4,false,"MOVE_PENDING",0,0,5,3,2,0,0,3,0,3,0,0,7.474,346.528
"URF_POLICE_OBS_V2","20260912-173002",6,929901060,43697,1539904.0,551787.0,41336,"MOVE","MOVE_MODULE",21,12.083045973594572,2587.6435674911922,false,0,0,,false,0,0,41336,41336,4,2,0,0,1,5,5,false,"MOVE_PENDING",1,0,6,4,2,0,0,4,0,4,0,0,7.273,682.536
"URF_POLICE_OBS_V2","20260912-173002",7,929901060,43697,1539933.0,551718.0,41336,"MOVE","MOVE_MODULE",21,74.84650960465692,2662.4900770958493,false,0,0,,false,0,0,41336,41336,5,2,0,0,1,6,6,true,"POSSIBLE_STUCK",2,0,7,5,2,0,0,5,0,5,0,0,5.54,889.063
"URF_POLICE_OBS_V2","20260912-173002",8,929901060,43697,1539914.0,551764.0,41336,"MOVE","MOVE_MODULE",21,49.76946855251722,2712.2595456483664,false,0,0,,false,0,0,41336,41336,6,2,0,0,1,7,7,true,"POSSIBLE_STUCK",3,0,8,6,2,0,0,6,0,6,0,0,6.141,381.413
"URF_POLICE_OBS_V2","20260912-173002",9,929901060,43697,1539917.0,551788.0,41336,"MOVE","MOVE_MODULE",21,24.186773244895647,2736.446318893262,false,0,0,,false,0,0,41336,41336,7,2,0,0,1,8,8,true,"CONFIRMED_STUCK",4,1,9,7,2,0,0,7,0,7,0,0,11.632,751.295
"URF_POLICE_OBS_V2","20260912-173002",10,929901060,43697,1539903.0,551788.0,41336,"MOVE","MOVE_MODULE",21,14.0,2750.446318893262,false,0,0,,false,0,0,41336,41336,8,2,0,0,1,9,9,true,"CONFIRMED_STUCK",5,1,10,8,2,0,0,8,0,8,0,0,12.032,392.163
"URF_POLICE_OBS_V2","20260912-173002",11,929901060,43697,1539901.0,551789.0,41336,"MOVE","MOVE_MODULE",21,2.23606797749979,2752.6823868707615,false,0,0,,false,0,0,41336,41336,9,2,0,0,1,10,10,true,"CONFIRMED_STUCK",6,1,11,9,2,0,0,9,0,9,0,0,4.899,564.145
"URF_POLICE_OBS_V2","20260912-173002",12,929901060,43697,1539908.0,551794.0,41336,"MOVE","MOVE_MODULE",21,8.602325267042627,2761.284712137804,false,0,0,,false,0,0,41336,41336,10,2,0,0,1,11,11,true,"CONFIRMED_STUCK",7,1,12,10,2,0,0,10,0,10,0,0,32.27,741.787
"URF_POLICE_OBS_V2","20260912-173002",13,929901060,43697,1539901.0,551790.0,41336,"MOVE","MOVE_MODULE",21,8.06225774829855,2769.3469698861027,false,0,0,,false,0,0,41336,41336,11,2,0,0,1,12,12,true,"CONFIRMED_STUCK",8,1,13,11,2,0,0,11,0,11,0,0,11.562,449.741
"URF_POLICE_OBS_V2","20260912-173002",14,929901060,43697,1539907.0,551794.0,41336,"MOVE","MOVE_MODULE",21,7.211102550927978,2776.5580724370307,false,0,0,,false,0,0,41336,41336,12,2,0,0,1,13,13,true,"CONFIRMED_STUCK",9,1,14,12,2,0,0,12,0,12,0,0,18.354,448.489
"URF_POLICE_OBS_V2","20260912-173002",15,929901060,43697,1539901.0,551790.0,41336,"MOVE","MOVE_MODULE",21,7.211102550927978,2783.7691749879586,false,0,0,,false,0,0,41336,41336,13,2,0,0,1,14,14,true,"CONFIRMED_STUCK",10,1,15,13,2,0,0,13,0,13,0,0,4.849,265.666
"URF_POLICE_OBS_V2","20260912-173002",16,929901060,43697,1539907.0,551794.0,41336,"MOVE","MOVE_MODULE",21,7.211102550927978,2790.9802775388866,false,0,0,,false,0,0,41336,41336,14,2,0,0,1,15,15,true,"CONFIRMED_STUCK",11,1,16,14,2,0,0,14,0,14,0,0,4.909,508.621
"URF_POLICE_OBS_V2","20260912-173002",17,929901060,43697,1539901.0,551790.0,41336,"MOVE","MOVE_MODULE",21,7.211102550927978,2798.1913800898146,false,0,0,,false,0,0,41336,41336,15,2,0,0,1,16,16,true,"CONFIRMED_STUCK",12,1,17,15,2,0,0,15,0,15,0,0,4.989,424.965
