schemaVersion,runId,time,agent,position,x,y,target,action,actionSource,pathLength,stepDistance,totalDisplacement,moveUsePosition,moveX,moveY,clearTarget,clearUseTarget,clearX,clearY,clearRequestTarget,moveRequestTarget,moveCount,clearCount,restCount,otherActionCount,targetChangeCount,samePositionStreak,maxSamePositionStreak,possibleStuck,stuckStatus,failedMoveStreak,confirmedStuckEvents,clearModuleCalls,clearNullResults,clearActionResults,clearMoveResults,clearRestResults,moveModuleCalls,moveNullResults,moveActionResults,moveRestResults,fallbackRestCount,clearCalcUs,moveCalcUs
"URF_POLICE_OBS_V2","20260912-173002",1,1183029932,40630,1022277.0,1171031.0,44689,"MOVE","MOVE_MODULE",22,0.0,0.0,false,0,0,,false,0,0,44689,44689,1,0,0,0,1,0,0,false,"MOVE_PENDING",0,0,1,1,0,0,0,1,0,1,0,0,3.226,966.908
"URF_POLICE_OBS_V2","20260912-173002",2,1183029932,40630,1022277.0,1171031.0,44689,"MOVE","MOVE_MODULE",22,0.0,0.0,false,0,0,,false,0,0,44689,44689,2,0,0,0,1,1,1,false,"MOVE_PENDING",1,0,2,2,0,0,0,2,0,2,0,0,6.853,713.834
"URF_POLICE_OBS_V2","20260912-173002",3,1183029932,40630,1022277.0,1171031.0,44689,"MOVE","MOVE_MODULE",22,0.0,0.0,false,0,0,,false,0,0,44689,44689,3,0,0,0,1,2,2,true,"POSSIBLE_STUCK",2,0,3,3,0,0,0,3,0,3,0,0,13.646,528.388
"URF_POLICE_OBS_V2","20260912-173002",4,1183029932,40197,995787.0,1140624.0,44689,"MOVE","MOVE_MODULE",20,40327.48131237556,40327.48131237556,false,0,0,,false,0,0,44689,44689,4,0,0,0,1,0,2,false,"MOVE_PENDING",0,0,4,4,0,0,0,4,0,4,0,0,16.742,256.72
"URF_POLICE_OBS_V2","20260912-173002",5,1183029932,39459,1017429.0,1120548.0,44689,"MOVE","MOVE_MODULE",18,29519.856706969294,69847.33801934485,false,0,0,,false,0,0,44689,44689,5,0,0,0,1,0,2,false,"MOVE_PENDING",0,0,5,5,0,0,0,5,0,5,0,0,17.342,112.331
"URF_POLICE_OBS_V2","20260912-173002",6,1183029932,39460,1057597.0,1102802.0,44689,"MOVE","MOVE_MODULE",16,43913.423232537905,113760.76125188277,false,0,0,,false,0,0,44689,44689,6,0,0,0,1,0,2,false,"MOVE_PENDING",0,0,6,6,0,0,0,6,0,6,0,0,12.423,435.465
"URF_POLICE_OBS_V2","20260912-173002",7,1183029932,39460,1097756.0,1085035.0,44689,"MOVE","MOVE_MODULE",16,43913.68317506515,157674.4444269479,false,0,0,,false,0,0,44689,44689,7,0,0,0,1,1,2,false,"MOVE_PENDING",0,0,7,7,0,0,0,7,0,7,0,0,6.332,72.806
"URF_POLICE_OBS_V2","20260912-173002",8,1183029932,39461,1137826.0,1067070.0,44689,"MOVE","MOVE_MODULE",14,43912.93801375626,201587.38244070418,false,0,0,,false,0,0,44689,44689,8,0,0,0,1,0,2,false,"MOVE_PENDING",0,0,8,8,0,0,0,8,0,8,0,0,5.44,57.768
"URF_POLICE_OBS_V2","20260912-173002",9,1183029932,39196,1159126.0,1045674.0,44689,"MOVE","MOVE_MODULE",12,30190.70744451014,231778.08988521431,false,0,0,,false,0,0,44689,44689,9,0,0,0,1,0,2,false,"MOVE_PENDING",0,0,9,9,0,0,0,9,0,9,0,0,5.551,42.489
"URF_POLICE_OBS_V2","20260912-173002",10,1183029932,39196,1132079.0,1011234.0,44689,"MOVE","MOVE_MODULE",12,43791.02429722328,275569.1141824376,false,0,0,,false,0,0,44689,44689,10,0,0,0,1,1,2,false,"MOVE_PENDING",0,0,10,10,0,0,0,10,0,10,0,0,5.49,161.081
